customer_id,tenure_months,contract,internet_service,paperless_billing,payment_method,monthly_charges,total_charges,churn
C01865,33,Month-to-month,DSL,No,Credit card,66.49,1933.11,0
C01866,51,One year,DSL,No,Electronic check,88.59,4477.76,0
C01867,33,Month-to-month,DSL,No,Mailed check,64.66,2033.6,1
C01868,34,One year,DSL,No,Mailed check,72.03,2321.42,0
C01869,56,One year,No internet,Yes,Bank transfer,37.7,1842.23,0
C01870,5,Two year,No internet,Yes,Mailed check,43.15,210.77,0
C01871,18,Month-to-month,DSL,Yes,Credit card,47.83,835.96,0
C01872,14,Month-to-month,Fiber optic,Yes,Credit card,113.15,1515.21,1
C01873,8,Two year,Fiber optic,No,Credit card,118.16,868.33,1
C01874,6,One year,DSL,No,Credit card,42.07,235.42,0
C01875,8,Two year,Fiber optic,No,Electronic check,105.44,749.12,1
C01876,18,Month-to-month,DSL,No,Electronic check,52.18,818.68,1
C01877,60,Month-to-month,No internet,Yes,Credit card,34.77,1964.54,0
C01878,17,One year,No internet,No,Credit card,20.34,305.71,0
C01879,64,Month-to-month,DSL,No,Electronic check,89.91,5064.58,0
C01880,18,Month-to-month,No internet,No,Electronic check,45.47,703.05,0
C01881,17,Month-to-month,Fiber optic,No,Mailed check,114.47,1744.19,0
C01882,11,Two year,Fiber optic,Yes,Electronic check,41.01,430.85,0
C01883,71,Two year,No internet,Yes,Electronic check,23.98,1574.56,0
C01884,19,Month-to-month,DSL,Yes,Electronic check,119.33,1952.1,0
C01885,13,Month-to-month,Fiber optic,No,Credit card,92.78,1177.4,0
C01886,18,One year,Fiber optic,No,Credit card,51.48,901.53,0
C01887,63,One year,Fiber optic,No,Credit card,47.75,2899.01,0
C01888,13,Month-to-month,Fiber optic,No,Electronic check,48.23,614.59,1
C01889,1,One year,DSL,No,Credit card,51.99,51.82,0
C01890,53,Month-to-month,No internet,Yes,Bank transfer,36.92,1938.69,0
C01891,19,Two year,Fiber optic,Yes,Credit card,111.38,2069.69,0
C01892,22,Month-to-month,Fiber optic,No,Electronic check,94.24,2023.67,1
C01893,62,One year,Fiber optic,No,Credit card,35.25,2117.07,0
C01894,49,Month-to-month,Fiber optic,No,Bank transfer,40.98,1769.42,0
C01895,7,One year,DSL,Yes,Credit card,117.96,738.56,1
C01896,46,Two year,Fiber optic,No,Electronic check,83.86,3768.17,0
C01897,33,Two year,DSL,Yes,Credit card,60.08,1691.53,0
C01898,46,Month-to-month,DSL,No,Bank transfer,46.08,1864.75,0
C01899,27,One year,No internet,No,Electronic check,29.04,738.32,0
C01900,19,Month-to-month,No internet,No,Credit card,39.75,680.5,1
C01901,61,Month-to-month,DSL,Yes,Mailed check,106.07,6443.0,0
C01902,13,One year,Fiber optic,No,Bank transfer,80.13,1028.82,0
C01903,56,Month-to-month,No internet,Yes,Credit card,40.8,2000.71,1
C01904,50,Month-to-month,No internet,No,Electronic check,35.22,1726.5,0
C01905,56,One year,No internet,Yes,Electronic check,54.18,2837.89,0
C01906,37,Month-to-month,Fiber optic,Yes,Credit card,40.88,1448.68,0
C01907,36,One year,Fiber optic,Yes,Mailed check,70.43,2211.21,0
C01908,56,Month-to-month,Fiber optic,Yes,Electronic check,40.96,2226.86,0
C01909,59,One year,No internet,Yes,Mailed check,34.54,2004.39,0
C01910,62,Month-to-month,Fiber optic,Yes,Bank transfer,119.77,6919.24,1
C01911,71,Two year,Fiber optic,Yes,Mailed check,104.18,7127.15,0
C01912,65,Month-to-month,Fiber optic,Yes,Credit card,61.42,3561.72,0
C01913,16,One year,DSL,Yes,Electronic check,43.01,681.67,0
C01914,5,Two year,No internet,No,Credit card,27.87,124.62,0
C01915,44,Two year,DSL,No,Electronic check,32.18,1401.23,0
C01916,67,Two year,DSL,Yes,Mailed check,64.39,3956.09,0
C01917,40,One year,Fiber optic,Yes,Mailed check,110.4,4072.43,1
C01918,71,Month-to-month,Fiber optic,No,Credit card,58.69,3624.03,0
C01919,12,One year,No internet,Yes,Electronic check,39.77,474.13,1
C01920,43,One year,Fiber optic,No,Mailed check,96.7,3539.6,0
C01921,52,Month-to-month,Fiber optic,No,Bank transfer,97.75,4447.98,0
C01922,4,Month-to-month,Fiber optic,No,Credit card,116.26,418.77,1
C01923,23,Month-to-month,Fiber optic,No,Electronic check,46.7,1073.0,1
C01924,25,Month-to-month,Fiber optic,Yes,Electronic check,39.5,955.43,0
C01925,25,Two year,Fiber optic,Yes,Mailed check,76.31,1668.59,0
C01926,20,Month-to-month,No internet,No,Electronic check,40.45,761.12,0
C01927,16,Two year,No internet,Yes,Credit card,31.29,478.19,0
C01928,14,One year,DSL,Yes,Credit card,119.72,1462.02,0
C01929,8,Month-to-month,DSL,Yes,Bank transfer,88.04,657.3,0
C01930,14,Month-to-month,Fiber optic,Yes,Credit card,90.42,1261.84,0
C01931,10,Month-to-month,Fiber optic,No,Mailed check,102.56,1016.97,1
C01932,49,Two year,No internet,Yes,Mailed check,35.51,1662.52,1
C01933,22,Month-to-month,Fiber optic,No,Bank transfer,75.78,1497.67,0
C01934,35,Month-to-month,DSL,Yes,Bank transfer,110.07,3709.75,0
C01935,65,Month-to-month,No internet,Yes,Credit card,30.29,1908.03,0
C01936,28,Month-to-month,Fiber optic,Yes,Credit card,92.92,2348.65,1
C01937,11,Month-to-month,DSL,No,Bank transfer,88.19,967.04,0
C01938,62,One year,No internet,No,Credit card,36.59,2210.94,1
C01939,45,Month-to-month,DSL,No,Bank transfer,85.29,3664.3,0
C01940,10,Month-to-month,DSL,Yes,Credit card,90.54,780.58,1
C01941,20,Month-to-month,No internet,No,Credit card,38.95,774.57,0
C01942,3,Month-to-month,Fiber optic,Yes,Credit card,47.19,134.84,0
C01943,28,Two year,Fiber optic,Yes,Electronic check,56.08,1380.9,0
C01944,31,Two year,DSL,Yes,Credit card,119.56,3265.28,0
C01945,71,Month-to-month,DSL,No,Bank transfer,109.64,6622.78,0
C01946,16,Two year,Fiber optic,No,Mailed check,77.51,1106.77,0
C01947,40,Month-to-month,No internet,Yes,Mailed check,26.74,943.87,1
C01948,44,One year,Fiber optic,No,Bank transfer,82.07,3331.83,0
C01949,55,One year,Fiber optic,Yes,Electronic check,114.06,5924.79,1
C01950,62,One year,Fiber optic,No,Electronic check,88.53,5363.86,0
C01951,16,Month-to-month,Fiber optic,Yes,Bank transfer,36.48,530.51,1
C01952,40,Month-to-month,DSL,Yes,Bank transfer,54.97,2079.34,0
C01953,16,One year,Fiber optic,Yes,Mailed check,64.77,926.76,0
C01954,17,Month-to-month,Fiber optic,No,Electronic check,111.08,1702.84,1
C01955,40,One year,DSL,No,Electronic check,63.78,2305.26,0
C01956,36,One year,Fiber optic,Yes,Bank transfer,108.99,3732.43,0
C01957,57,One year,DSL,Yes,Credit card,46.7,2392.49,0
C01958,29,Month-to-month,Fiber optic,No,Credit card,113.79,3108.04,0
C01959,6,One year,No internet,No,Bank transfer,51.36,292.64,0
C01960,13,Two year,Fiber optic,Yes,Electronic check,85.51,1104.26,0
C01961,11,Two year,No internet,Yes,Bank transfer,56.36,586.89,1
C01962,69,Month-to-month,No internet,No,Bank transfer,52.72,3307.95,0
C01963,22,One year,DSL,No,Mailed check,55.15,1038.26,0
C01964,3,Month-to-month,Fiber optic,Yes,Bank transfer,76.68,215.94,0
C01965,1,Month-to-month,DSL,No,Electronic check,100.58,91.48,0
C01966,66,Month-to-month,DSL,Yes,Electronic check,113.66,6559.27,1
C01967,50,Two year,Fiber optic,No,Bank transfer,54.11,2662.34,0
C01968,39,Month-to-month,DSL,Yes,Electronic check,91.88,3568.93,1
C01969,22,Two year,Fiber optic,Yes,Bank transfer,52.84,1018.84,0
C01970,7,Two year,No internet,Yes,Bank transfer,25.39,173.59,0
C01971,46,Month-to-month,Fiber optic,Yes,Credit card,58.72,2688.31,0
C01972,50,Two year,DSL,Yes,Electronic check,112.31,5474.78,0
C01973,64,Month-to-month,No internet,No,Mailed check,28.94,1611.29,0
C01974,52,Month-to-month,Fiber optic,No,Mailed check,114.63,5940.2,0
C01975,61,Two year,DSL,No,Bank transfer,90.65,4877.87,0
C01976,3,Two year,DSL,Yes,Credit card,72.02,213.6,0
C01977,37,One year,No internet,Yes,Electronic check,57.4,1904.68,0
C01978,34,Two year,Fiber optic,No,Mailed check,74.05,2186.26,0
C01979,65,Month-to-month,DSL,No,Bank transfer,92.47,5839.83,0
C01980,9,Month-to-month,DSL,No,Electronic check,73.51,635.06,1
C01981,50,Two year,No internet,No,Bank transfer,54.14,2395.9,0
C01982,57,One year,DSL,No,Credit card,100.09,4915.8,1
C01983,62,Month-to-month,DSL,Yes,Mailed check,69.94,4208.62,0
C01984,2,Month-to-month,No internet,Yes,Mailed check,24.45,47.31,0
C01985,24,One year,Fiber optic,Yes,Credit card,108.14,2246.43,0
C01986,65,Month-to-month,Fiber optic,No,Credit card,113.43,6925.18,1
C01987,23,Two year,DSL,Yes,Bank transfer,110.46,2319.09,1
C01988,8,One year,DSL,No,Credit card,90.46,642.53,0
C01989,67,Month-to-month,DSL,No,Electronic check,102.68,6596.03,0
C01990,20,Month-to-month,Fiber optic,Yes,Mailed check,111.94,2105.74,1
C01991,30,One year,Fiber optic,Yes,Electronic check,72.66,1859.31,0
C01992,4,Month-to-month,DSL,Yes,Bank transfer,98.36,370.32,1
C01993,45,One year,DSL,Yes,Credit card,72.46,3188.63,1
C01994,38,Month-to-month,No internet,No,Bank transfer,31.55,1032.33,0
C01995,56,Two year,No internet,Yes,Electronic check,26.02,1408.05,1
C01996,7,Two year,Fiber optic,No,Mailed check,92.15,568.31,1
C01997,63,Month-to-month,DSL,No,Credit card,78.67,4806.66,0
C01998,47,One year,Fiber optic,No,Bank transfer,106.11,4257.87,0
C01999,46,Month-to-month,No internet,Yes,Mailed check,43.25,1757.99,0
C02000,61,One year,No internet,Yes,Bank transfer,56.44,3239.27,1
C02001,22,Two year,DSL,No,Credit card,89.73,1823.87,0
C02002,64,Month-to-month,Fiber optic,No,Credit card,92.43,5297.91,0
C02003,35,Two year,DSL,No,Mailed check,83.15,2530.77,0
C02004,21,Month-to-month,No internet,Yes,Credit card,54.37,1051.32,0
C02005,64,One year,DSL,Yes,Bank transfer,119.69,7070.1,0
C02006,45,Month-to-month,Fiber optic,Yes,Mailed check,85.27,3527.36,0
C02007,28,One year,Fiber optic,Yes,Electronic check,67.83,1783.77,0
C02008,24,Two year,DSL,Yes,Credit card,53.31,1178.79,0
C02009,23,One year,Fiber optic,Yes,Bank transfer,65.28,1393.12,0
C02010,18,Two year,Fiber optic,Yes,Credit card,55.96,990.09,0
C02011,33,Two year,DSL,Yes,Credit card,67.2,2190.39,0
C02012,61,One year,No internet,No,Credit card,55.6,3235.11,0
C02013,55,Month-to-month,No internet,Yes,Credit card,23.62,1222.44,1
C02014,38,One year,DSL,Yes,Bank transfer,114.76,3956.33,0
C02015,51,Month-to-month,Fiber optic,Yes,Electronic check,51.58,2302.0,1
C02016,64,One year,DSL,Yes,Mailed check,98.13,6038.71,0
C02017,6,Month-to-month,DSL,No,Bank transfer,62.06,350.52,0
C02018,8,One year,No internet,Yes,Mailed check,44.0,321.54,0
C02019,37,Month-to-month,Fiber optic,Yes,Bank transfer,83.16,2759.38,0
C02020,19,One year,DSL,Yes,Mailed check,32.93,549.11,0
C02021,8,One year,Fiber optic,No,Bank transfer,71.0,559.51,1
C02022,57,Two year,DSL,No,Mailed check,82.25,4632.92,0
C02023,64,Month-to-month,DSL,No,Credit card,80.11,4818.76,0
C02024,19,Two year,DSL,No,Credit card,83.53,1519.76,0
C02025,64,One year,Fiber optic,Yes,Credit card,50.47,2946.24,0
C02026,3,One year,Fiber optic,Yes,Bank transfer,100.06,259.18,0
C02027,59,Two year,DSL,No,Bank transfer,103.85,5434.08,1
C02028,54,Month-to-month,Fiber optic,Yes,Credit card,71.7,3796.53,0
C02029,66,Month-to-month,DSL,Yes,Mailed check,34.66,2035.49,0
C02030,27,Month-to-month,Fiber optic,Yes,Credit card,65.17,1554.74,0
C02031,1,Month-to-month,Fiber optic,No,Bank transfer,54.92,53.12,1
C02032,22,Two year,Fiber optic,No,Mailed check,34.01,663.21,0
C02033,3,Two year,Fiber optic,No,Bank transfer,47.79,126.11,0
C02034,57,Month-to-month,No internet,No,Credit card,57.7,2865.24,0
C02035,66,One year,DSL,Yes,Bank transfer,93.81,5693.86,1
C02036,33,One year,DSL,Yes,Credit card,112.2,3394.99,1
C02037,49,Two year,Fiber optic,No,Electronic check,95.76,4377.03,0
C02038,24,Month-to-month,Fiber optic,Yes,Bank transfer,90.51,2099.27,0
C02039,10,Month-to-month,No internet,Yes,Bank transfer,40.26,370.1,0
C02040,41,Month-to-month,No internet,No,Bank transfer,54.6,2106.57,0
C02041,66,Two year,Fiber optic,No,Mailed check,74.21,4786.65,0
C02042,23,Two year,No internet,Yes,Electronic check,43.03,916.44,0
C02043,36,One year,Fiber optic,No,Mailed check,80.56,2805.93,0
C02044,12,Two year,DSL,No,Credit card,47.31,493.11,0
C02045,72,Month-to-month,DSL,Yes,Electronic check,105.89,7001.29,0
C02046,64,One year,Fiber optic,No,Bank transfer,85.67,5177.53,1
C02047,1,One year,Fiber optic,No,Credit card,102.6,90.97,0
C02048,14,Month-to-month,DSL,Yes,Bank transfer,71.89,975.74,0
C02049,12,Two year,Fiber optic,Yes,Electronic check,53.51,631.27,1
C02050,49,Two year,No internet,Yes,Mailed check,27.69,1301.93,0
C02051,27,One year,No internet,No,Electronic check,54.62,1335.62,0
C02052,14,Month-to-month,No internet,No,Mailed check,54.91,695.49,0
C02053,61,Month-to-month,No internet,No,Bank transfer,42.49,2470.57,1
C02054,8,Month-to-month,DSL,No,Mailed check,100.95,770.14,0
C02055,17,Month-to-month,DSL,No,Bank transfer,70.07,1142.88,0
C02056,13,Two year,No internet,Yes,Mailed check,54.23,606.1,0
C02057,26,Month-to-month,No internet,Yes,Electronic check,38.65,990.16,1
C02058,33,Two year,Fiber optic,Yes,Mailed check,117.92,3348.41,0
C02059,45,Two year,DSL,No,Mailed check,53.17,2126.02,0
C02060,30,Month-to-month,DSL,Yes,Bank transfer,101.2,3035.21,1
C02061,3,Month-to-month,DSL,No,Bank transfer,64.6,184.05,0
C02062,24,Two year,DSL,Yes,Mailed check,43.62,1031.35,1
C02063,1,Month-to-month,DSL,Yes,Mailed check,71.5,66.49,0
C02064,11,One year,DSL,Yes,Electronic check,101.28,1003.63,0
C02065,38,Month-to-month,DSL,No,Electronic check,63.97,2121.33,0
C02066,43,One year,Fiber optic,Yes,Credit card,50.01,1947.14,0
C02067,44,Month-to-month,Fiber optic,No,Credit card,110.43,4734.66,1
C02068,27,One year,Fiber optic,No,Mailed check,109.18,2732.95,0
C02069,48,Month-to-month,Fiber optic,No,Bank transfer,37.2,1578.99,1
C02070,10,Two year,Fiber optic,Yes,Credit card,47.98,470.12,0
C02071,65,Two year,Fiber optic,Yes,Mailed check,79.98,5183.1,0
C02072,22,Month-to-month,Fiber optic,No,Bank transfer,90.65,1786.18,0
C02073,29,Month-to-month,DSL,No,Bank transfer,31.01,818.68,0
C02074,57,One year,DSL,Yes,Electronic check,56.96,3181.29,0
C02075,36,Two year,No internet,Yes,Credit card,38.83,1357.04,0
C02076,37,One year,Fiber optic,Yes,Electronic check,34.96,1200.19,0
C02077,37,Month-to-month,DSL,No,Credit card,35.2,1203.02,1
C02078,48,Two year,DSL,No,Bank transfer,77.45,3249.14,0
C02079,26,Month-to-month,DSL,Yes,Bank transfer,89.72,2149.21,0
C02080,56,Month-to-month,DSL,Yes,Bank transfer,38.93,2042.6,1
C02081,23,One year,DSL,Yes,Mailed check,87.95,1866.19,0
C02082,50,Two year,Fiber optic,No,Electronic check,99.29,4731.63,0
C02083,11,One year,Fiber optic,Yes,Mailed check,89.27,865.65,1
C02084,35,Month-to-month,Fiber optic,No,Electronic check,50.81,1750.64,0
C02085,38,One year,DSL,Yes,Credit card,81.8,2989.08,0
C02086,50,Two year,Fiber optic,Yes,Bank transfer,117.35,5729.56,1
C02087,15,Month-to-month,Fiber optic,No,Mailed check,35.7,515.9,0
C02088,20,Two year,Fiber optic,No,Electronic check,88.09,1533.79,0
C02089,72,Month-to-month,Fiber optic,No,Electronic check,87.34,5513.26,0
C02090,4,Month-to-month,DSL,No,Bank transfer,60.89,234.8,1
C02091,52,Two year,Fiber optic,Yes,Bank transfer,63.04,3019.07,0
C02092,17,One year,DSL,No,Bank transfer,47.33,796.7,0
C02093,38,Month-to-month,Fiber optic,Yes,Bank transfer,33.28,1250.96,0
C02094,19,Month-to-month,Fiber optic,Yes,Mailed check,114.32,2081.97,0
C02095,18,Two year,Fiber optic,Yes,Bank transfer,51.09,890.7,1
C02096,70,Month-to-month,Fiber optic,Yes,Electronic check,33.57,2025.91,0
C02097,37,Two year,DSL,No,Electronic check,67.14,2302.67,0
C02098,59,One year,No internet,Yes,Electronic check,34.43,1959.25,0
C02099,63,Month-to-month,DSL,No,Electronic check,97.16,5214.09,0
C02100,56,Month-to-month,Fiber optic,No,Electronic check,110.94,5578.71,1
C02101,55,Month-to-month,DSL,No,Bank transfer,94.85,4724.63,1
C02102,10,Month-to-month,Fiber optic,Yes,Electronic check,61.22,556.5,1
C02103,24,Month-to-month,DSL,Yes,Credit card,54.08,1193.14,0
C02104,67,Month-to-month,Fiber optic,No,Electronic check,69.75,4645.65,0
C02105,8,One year,No internet,Yes,Credit card,59.18,445.16,0
C02106,2,Month-to-month,Fiber optic,No,Electronic check,71.12,140.43,1
C02107,16,Two year,Fiber optic,No,Mailed check,38.33,602.48,0
C02108,61,One year,DSL,Yes,Bank transfer,98.27,5678.37,0
C02109,57,Two year,DSL,Yes,Electronic check,62.65,3510.56,0
C02110,39,Month-to-month,Fiber optic,Yes,Electronic check,52.7,1905.71,1
C02111,16,Two year,Fiber optic,No,Bank transfer,38.13,581.71,0
C02112,51,Month-to-month,DSL,No,Bank transfer,60.42,2864.3,0
C02113,53,One year,Fiber optic,Yes,Credit card,81.24,3668.2,0
C02114,39,One year,DSL,Yes,Bank transfer,111.57,4189.63,0
C02115,44,Month-to-month,No internet,Yes,Credit card,53.79,2297.37,1
C02116,69,Month-to-month,DSL,No,Mailed check,73.64,4430.4,0
C02117,57,One year,No internet,No,Mailed check,57.92,3100.08,0
C02118,48,Month-to-month,DSL,No,Credit card,103.05,4928.57,0
C02119,23,Month-to-month,Fiber optic,No,Mailed check,118.85,2523.04,0
C02120,3,Month-to-month,Fiber optic,Yes,Mailed check,68.01,199.99,1
C02121,9,Month-to-month,Fiber optic,Yes,Mailed check,89.01,770.49,1
C02122,17,Month-to-month,Fiber optic,No,Electronic check,87.89,1337.14,0
C02123,11,Two year,DSL,No,Electronic check,103.13,1034.93,0
C02124,46,Month-to-month,Fiber optic,Yes,Bank transfer,93.44,4082.39,1
C02125,39,Two year,Fiber optic,No,Credit card,59.98,2133.09,0
C02126,2,Month-to-month,Fiber optic,Yes,Mailed check,110.96,192.13,1
C02127,44,One year,No internet,Yes,Credit card,31.28,1237.71,0
C02128,39,One year,No internet,Yes,Credit card,50.14,1932.78,0
C02129,70,Month-to-month,Fiber optic,No,Mailed check,101.81,6210.18,0
C02130,45,Month-to-month,Fiber optic,No,Electronic check,103.53,4222.43,1
C02131,39,One year,No internet,No,Mailed check,29.92,1063.43,0
C02132,57,One year,Fiber optic,No,Bank transfer,69.38,3914.12,0
C02133,19,One year,DSL,Yes,Bank transfer,57.15,1028.01,0
C02134,56,One year,DSL,Yes,Electronic check,111.75,5936.24,0
C02135,48,One year,DSL,Yes,Mailed check,42.55,2003.72,0
C02136,46,Month-to-month,No internet,Yes,Credit card,49.56,2078.45,1
C02137,54,Month-to-month,DSL,Yes,Mailed check,45.53,2420.46,0
C02138,33,Month-to-month,No internet,Yes,Bank transfer,38.36,1226.37,1
C02139,30,Two year,DSL,Yes,Bank transfer,63.28,1781.69,0
C02140,38,One year,No internet,No,Credit card,55.53,2048.03,0
C02141,65,Two year,DSL,No,Bank transfer,32.36,2091.79,0
C02142,69,One year,DSL,No,Credit card,118.9,8072.25,1
C02143,33,Month-to-month,DSL,Yes,Bank transfer,83.73,2448.01,1
C02144,24,Two year,DSL,Yes,Credit card,68.05,1589.25,0
C02145,49,Two year,DSL,Yes,Bank transfer,74.24,3494.32,1
C02146,41,One year,Fiber optic,No,Bank transfer,101.95,3686.03,0
C02147,7,One year,DSL,Yes,Electronic check,108.95,678.77,1
C02148,26,Month-to-month,No internet,Yes,Mailed check,32.19,782.59,0
C02149,25,Month-to-month,No internet,No,Mailed check,45.26,995.94,0
C02150,14,One year,DSL,Yes,Credit card,54.93,671.43,0
C02151,44,Two year,DSL,Yes,Credit card,98.52,4208.38,0
C02152,29,Month-to-month,DSL,No,Mailed check,36.51,940.89,0
C02153,71,One year,No internet,Yes,Credit card,53.37,3680.19,0
C02154,62,Two year,DSL,Yes,Mailed check,113.87,6238.57,0
C02155,17,Two year,Fiber optic,Yes,Mailed check,100.76,1637.22,0
C02156,46,One year,No internet,Yes,Mailed check,31.32,1401.58,0
C02157,11,Two year,No internet,No,Bank transfer,54.23,523.82,0
C02158,62,Two year,Fiber optic,No,Mailed check,115.81,7083.22,1
C02159,39,Two year,DSL,Yes,Mailed check,95.28,3590.93,0
C02160,53,Month-to-month,Fiber optic,Yes,Credit card,52.61,2639.72,0
C02161,12,Two year,No internet,No,Electronic check,43.82,460.55,0
C02162,9,Two year,Fiber optic,Yes,Mailed check,62.0,503.24,1
C02163,23,Month-to-month,DSL,No,Bank transfer,95.6,1929.12,1
C02164,64,Month-to-month,Fiber optic,Yes,Electronic check,59.52,3772.54,1
C02165,60,One year,Fiber optic,No,Bank transfer,110.13,6393.26,0
C02166,15,One year,DSL,No,Mailed check,107.43,1471.74,0
C02167,16,One year,DSL,Yes,Credit card,36.49,561.91,0
C02168,35,Two year,No internet,No,Bank transfer,46.86,1560.91,1
C02169,14,Two year,No internet,Yes,Mailed check,21.98,304.43,0
C02170,31,One year,Fiber optic,No,Electronic check,103.46,3180.17,0
C02171,50,Two year,Fiber optic,No,Electronic check,94.94,4314.28,0
C02172,72,Month-to-month,Fiber optic,Yes,Credit card,42.78,2868.47,0
C02173,70,Month-to-month,Fiber optic,No,Bank transfer,34.73,2355.16,0
C02174,47,One year,DSL,No,Bank transfer,34.15,1585.9,0
C02175,50,One year,DSL,Yes,Bank transfer,53.84,2680.1,0
C02176,35,Month-to-month,Fiber optic,Yes,Electronic check,61.23,2082.4,0
C02177,42,Two year,Fiber optic,No,Electronic check,113.31,4558.13,0
C02178,58,Two year,Fiber optic,Yes,Electronic check,93.07,5081.82,0
C02179,26,Month-to-month,No internet,No,Electronic check,29.38,669.93,1
C02180,56,Month-to-month,DSL,No,Mailed check,84.76,4553.39,0
C02181,2,Two year,Fiber optic,Yes,Bank transfer,117.41,210.56,1
C02182,45,Month-to-month,Fiber optic,Yes,Mailed check,100.34,4412.64,0
C02183,15,Two year,DSL,No,Bank transfer,81.15,1190.34,0
C02184,18,Two year,DSL,Yes,Electronic check,103.22,1611.18,0
C02185,17,Month-to-month,No internet,Yes,Mailed check,30.67,504.7,1
