opportunity_id,account_id,rep_id,region,stage,amount,created_date,close_date,forecast_category
OPP-01548,Acct-0046,R006,Central,Qualification,18834.71,2024-01-25,2024-07-01,Best Case
OPP-01549,Acct-0029,R005,Central,Proposal,8928.36,2025-10-13,2025-11-11,Commit
OPP-01550,Acct-0025,R006,Central,Closed Won,29142.67,2024-06-28,2024-08-08,Commit
OPP-01551,Acct-0177,R003,West,Closed Won,38589.7,2024-10-08,2025-01-24,Commit
OPP-01552,Acct-0084,R010,East,Qualification,57185.61,2025-04-14,2025-05-14,Pipeline
OPP-01553,Acct-0021,R006,Central,Prospecting,49578.64,2024-04-13,2024-08-08,Commit
OPP-01554,Acct-0066,R006,Central,Closed Lost,52389.54,2024-01-23,2024-03-30,Omitted
OPP-01555,Acct-0078,R012,East,Closed Won,23949.04,2024-07-15,2024-12-28,Commit
OPP-01556,Acct-0147,R010,East,Negotiation,55449.79,2026-03-29,2026-04-30,Best Case
OPP-01557,Acct-0129,R008,Central,Qualification,67991.01,2025-12-06,2026-02-11,Best Case
OPP-01558,Acct-0105,R011,East,Prospecting,22223.68,2024-10-18,2025-01-15,Pipeline
OPP-01559,Acct-0163,R004,West,Prospecting,23109.39,2024-09-30,2025-02-15,Commit
OPP-01560,Acct-0074,R006,Central,Prospecting,6247.55,2024-08-14,2024-09-19,Commit
OPP-01561,Acct-0139,R012,East,Closed Won,91590.92,2025-10-12,2026-04-02,Commit
OPP-01562,Acct-0039,R007,Central,Proposal,30806.66,2024-11-23,2025-03-11,Best Case
OPP-01563,Acct-0104,R008,Central,Closed Lost,26812.29,2024-06-23,2024-10-20,Omitted
OPP-01564,Acct-0022,R001,West,Closed Won,30318.08,2025-05-13,2025-10-23,Commit
OPP-01565,Acct-0173,R004,West,Closed Won,28728.59,2026-02-07,2026-05-18,Commit
OPP-01566,Acct-0107,R008,Central,Prospecting,33906.45,2024-12-26,2025-06-08,Best Case
OPP-01567,Acct-0034,R001,West,Closed Won,7305.11,2024-08-28,2024-12-22,Commit
OPP-01568,Acct-0105,R007,Central,Negotiation,30729.62,2024-06-11,2024-10-11,Commit
OPP-01569,Acct-0028,R006,Central,Closed Won,19629.17,2024-11-23,2025-03-15,Commit
OPP-01570,Acct-0127,R011,East,Closed Lost,14678.33,2025-02-05,2025-04-23,Omitted
OPP-01571,Acct-0119,R008,Central,Qualification,70319.52,2024-01-04,2024-06-08,Best Case
OPP-01572,Acct-0106,R011,East,Qualification,74589.87,2025-10-30,2026-03-06,Best Case
OPP-01573,Acct-0154,R004,West,Closed Won,33291.81,2025-09-26,2026-02-21,Commit
OPP-01574,Acct-0161,R010,East,Closed Won,74535.37,2024-09-12,2024-11-13,Commit
OPP-01575,Acct-0050,R008,Central,Closed Won,56651.36,2025-02-02,2025-07-13,Commit
OPP-01576,Acct-0034,R003,West,Proposal,42308.74,2025-04-28,2025-07-08,Best Case
OPP-01577,Acct-0119,R005,Central,Prospecting,22044.62,2025-03-30,2025-06-19,Pipeline
OPP-01578,Acct-0009,R009,East,Closed Won,6520.91,2024-03-12,2024-04-02,Commit
OPP-01579,Acct-0156,R011,East,Closed Won,22629.38,2026-01-03,2026-06-09,Commit
OPP-01580,Acct-0102,R011,East,Closed Lost,48560.53,2026-01-13,2026-02-17,Omitted
OPP-01581,Acct-0032,R012,East,Closed Won,12779.37,2025-06-07,2025-10-17,Commit
OPP-01582,Acct-0044,R002,West,Qualification,3300.59,2026-02-10,2026-03-30,Commit
OPP-01583,Acct-0178,R006,Central,Proposal,47939.29,2024-04-09,2024-07-22,Commit
OPP-01584,Acct-0076,R002,West,Proposal,99144.25,2026-02-14,2026-05-11,Best Case
OPP-01585,Acct-0010,R012,East,Proposal,117810.91,2025-08-04,2025-11-02,Commit
OPP-01586,Acct-0075,R003,West,Qualification,17688.29,2025-01-14,2025-06-27,Best Case
OPP-01587,Acct-0076,R005,Central,Closed Lost,6367.49,2025-05-01,2025-09-10,Omitted
OPP-01588,Acct-0164,R003,West,Closed Won,38288.83,2024-10-26,2025-02-21,Commit
OPP-01589,Acct-0094,R004,West,Prospecting,14204.61,2025-08-21,2025-09-13,Best Case
OPP-01590,Acct-0089,R012,East,Negotiation,87820.72,2025-05-03,2025-10-28,Pipeline
OPP-01591,Acct-0166,R011,East,Qualification,59513.63,2025-01-18,2025-05-14,Best Case
OPP-01592,Acct-0017,R003,West,Closed Lost,25496.53,2025-01-23,2025-02-15,Omitted
OPP-01593,Acct-0051,R006,Central,Qualification,15783.03,2025-09-15,2025-11-04,Commit
OPP-01594,Acct-0052,R006,Central,Negotiation,36190.62,2024-01-13,2024-06-15,Pipeline
OPP-01595,Acct-0070,R006,Central,Closed Won,22608.54,2024-12-03,2025-05-01,Commit
OPP-01596,Acct-0146,R009,East,Closed Lost,85618.39,2024-03-22,2024-04-25,Omitted
OPP-01597,Acct-0177,R009,East,Qualification,6339.81,2025-12-07,2026-02-27,Pipeline
OPP-01598,Acct-0134,R012,East,Proposal,29387.3,2024-07-13,2024-08-18,Pipeline
OPP-01599,Acct-0026,R005,Central,Prospecting,9748.31,2025-08-18,2026-01-07,Best Case
OPP-01600,Acct-0051,R009,East,Closed Lost,7604.19,2025-03-28,2025-05-08,Omitted
OPP-01601,Acct-0111,R002,West,Negotiation,11405.28,2025-08-05,2025-08-27,Commit
OPP-01602,Acct-0001,R002,West,Closed Won,20998.21,2025-08-26,2026-02-19,Commit
OPP-01603,Acct-0124,R005,Central,Closed Won,36622.39,2024-06-29,2024-10-11,Commit
OPP-01604,Acct-0071,R009,East,Qualification,36492.03,2025-06-28,2025-09-19,Best Case
OPP-01605,Acct-0002,R011,East,Negotiation,15879.95,2026-02-13,2026-04-20,Best Case
OPP-01606,Acct-0173,R006,Central,Closed Lost,27701.37,2024-07-02,2024-08-07,Omitted
OPP-01607,Acct-0050,R005,Central,Prospecting,62947.02,2025-12-04,2026-05-10,Pipeline
OPP-01608,Acct-0027,R002,West,Closed Won,11061.92,2024-11-23,2025-04-27,Commit
OPP-01609,Acct-0050,R011,East,Proposal,39902.54,2024-06-07,2024-09-17,Pipeline
OPP-01610,Acct-0122,R007,Central,Closed Won,108596.21,2024-06-09,2024-09-20,Commit
OPP-01611,Acct-0078,R011,East,Negotiation,16831.14,2024-08-22,2024-11-17,Best Case
OPP-01612,Acct-0079,R006,Central,Qualification,18081.2,2026-02-02,2026-05-13,Best Case
OPP-01613,Acct-0005,R007,Central,Negotiation,18077.25,2024-05-23,2024-10-06,Best Case
OPP-01614,Acct-0110,R012,East,Qualification,37656.83,2025-01-17,2025-02-12,Best Case
OPP-01615,Acct-0113,R007,Central,Proposal,30202.06,2024-08-08,2025-02-02,Commit
OPP-01616,Acct-0012,R005,Central,Prospecting,14943.63,2025-05-06,2025-10-24,Best Case
OPP-01617,Acct-0138,R011,East,Proposal,30987.6,2024-02-27,2024-06-13,Best Case
OPP-01618,Acct-0106,R006,Central,Proposal,14317.7,2026-02-06,2026-03-16,Best Case
OPP-01619,Acct-0063,R003,West,Closed Lost,37255.86,2025-07-29,2025-09-09,Omitted
OPP-01620,Acct-0006,R006,Central,Negotiation,46575.33,2025-06-27,2025-09-29,Commit
OPP-01621,Acct-0055,R003,West,Closed Won,43294.27,2025-01-04,2025-05-18,Commit
OPP-01622,Acct-0155,R003,West,Proposal,13915.72,2024-07-22,2024-10-16,Best Case
OPP-01623,Acct-0013,R012,East,Closed Lost,5696.01,2025-03-13,2025-07-12,Omitted
OPP-01624,Acct-0130,R009,East,Prospecting,89917.62,2025-08-02,2025-12-11,Pipeline
OPP-01625,Acct-0020,R006,Central,Closed Won,26133.78,2025-10-11,2025-11-17,Commit
OPP-01626,Acct-0147,R010,East,Prospecting,29773.94,2024-06-11,2024-11-09,Pipeline
OPP-01627,Acct-0039,R008,Central,Negotiation,55533.76,2024-10-10,2025-02-26,Best Case
OPP-01628,Acct-0111,R011,East,Proposal,8458.69,2025-04-09,2025-09-11,Commit
OPP-01629,Acct-0058,R001,West,Proposal,11545.28,2025-02-03,2025-02-27,Pipeline
OPP-01630,Acct-0118,R006,Central,Proposal,16661.99,2025-11-21,2026-03-04,Commit
OPP-01631,Acct-0049,R011,East,Closed Won,71633.78,2024-12-29,2025-06-14,Commit
OPP-01632,Acct-0090,R003,West,Qualification,74108.14,2026-03-09,2026-04-30,Commit
OPP-01633,Acct-0042,R002,West,Proposal,18576.81,2024-08-01,2024-10-11,Best Case
OPP-01634,Acct-0103,R007,Central,Closed Lost,53690.24,2024-02-20,2024-07-03,Omitted
OPP-01635,Acct-0149,R004,West,Qualification,9950.79,2024-04-05,2024-06-08,Commit
OPP-01636,Acct-0082,R012,East,Negotiation,13925.0,2025-05-15,2025-11-05,Best Case
OPP-01637,Acct-0002,R007,Central,Qualification,20119.66,2024-04-24,2024-09-07,Pipeline
OPP-01638,Acct-0017,R007,Central,Closed Won,9135.31,2024-12-29,2025-04-20,Commit
OPP-01639,Acct-0165,R007,Central,Closed Lost,36480.56,2025-12-19,2026-01-29,Omitted
OPP-01640,Acct-0153,R007,Central,Closed Lost,27818.07,2025-04-26,2025-05-25,Omitted
OPP-01641,Acct-0045,R004,West,Closed Lost,39955.6,2025-02-28,2025-04-29,Omitted
OPP-01642,Acct-0128,R003,West,Closed Lost,48312.84,2024-04-22,2024-06-22,Omitted
OPP-01643,Acct-0008,R004,West,Proposal,225415.22,2024-09-28,2025-03-26,Best Case
OPP-01644,Acct-0041,R001,West,Proposal,8743.17,2025-09-04,2026-02-05,Pipeline
OPP-01645,Acct-0155,R002,West,Prospecting,2816.07,2025-07-03,2025-11-12,Pipeline
OPP-01646,Acct-0169,R011,East,Prospecting,18673.34,2024-09-20,2024-11-11,Best Case
OPP-01647,Acct-0147,R009,East,Proposal,49927.56,2025-05-04,2025-09-27,Commit
OPP-01648,Acct-0022,R004,West,Prospecting,30240.27,2024-05-26,2024-08-11,Commit
OPP-01649,Acct-0065,R012,East,Prospecting,7237.65,2024-04-17,2024-07-09,Pipeline
OPP-01650,Acct-0133,R003,West,Closed Won,9315.23,2025-04-18,2025-10-06,Commit
OPP-01651,Acct-0009,R010,East,Closed Lost,17590.52,2024-05-28,2024-11-12,Omitted
OPP-01652,Acct-0037,R012,East,Closed Lost,22326.63,2024-07-21,2024-09-25,Omitted
OPP-01653,Acct-0124,R011,East,Prospecting,46306.12,2024-11-26,2024-12-18,Commit
OPP-01654,Acct-0068,R008,Central,Closed Lost,91398.47,2024-08-07,2024-12-21,Omitted
OPP-01655,Acct-0048,R009,East,Proposal,80638.72,2025-06-10,2025-09-24,Best Case
OPP-01656,Acct-0017,R005,Central,Proposal,24967.97,2024-12-16,2025-05-17,Best Case
OPP-01657,Acct-0089,R006,Central,Proposal,48016.99,2025-12-30,2026-04-04,Pipeline
OPP-01658,Acct-0131,R005,Central,Proposal,104954.91,2025-05-31,2025-08-05,Best Case
OPP-01659,Acct-0154,R004,West,Qualification,93354.64,2024-07-22,2024-11-09,Commit
OPP-01660,Acct-0059,R003,West,Negotiation,28268.78,2025-06-29,2025-10-19,Commit
OPP-01661,Acct-0163,R012,East,Closed Lost,29033.22,2024-04-12,2024-06-13,Omitted
OPP-01662,Acct-0013,R010,East,Qualification,109609.88,2025-03-10,2025-05-20,Best Case
OPP-01663,Acct-0020,R007,Central,Qualification,84350.63,2024-05-19,2024-08-23,Pipeline
OPP-01664,Acct-0018,R005,Central,Closed Won,37348.83,2026-01-21,2026-07-16,Commit
OPP-01665,Acct-0041,R001,West,Closed Won,9228.73,2024-06-13,2024-09-03,Commit
OPP-01666,Acct-0071,R011,East,Proposal,32462.33,2024-12-24,2025-01-31,Pipeline
OPP-01667,Acct-0164,R003,West,Closed Lost,20605.0,2026-02-17,2026-05-31,Omitted
OPP-01668,Acct-0170,R002,West,Negotiation,31694.85,2025-09-04,2026-01-22,Pipeline
OPP-01669,Acct-0011,R008,Central,Qualification,24939.51,2026-02-11,2026-05-29,Best Case
OPP-01670,Acct-0178,R007,Central,Closed Won,9779.16,2025-03-12,2025-08-28,Commit
OPP-01671,Acct-0093,R008,Central,Closed Won,16747.34,2026-01-19,2026-07-12,Commit
OPP-01672,Acct-0164,R004,West,Closed Lost,127936.6,2025-03-18,2025-07-23,Omitted
OPP-01673,Acct-0131,R002,West,Closed Lost,7865.18,2024-10-09,2025-01-01,Omitted
OPP-01674,Acct-0112,R006,Central,Proposal,50205.94,2025-05-21,2025-08-05,Commit
OPP-01675,Acct-0133,R011,East,Qualification,25651.49,2025-08-02,2025-11-26,Commit
OPP-01676,Acct-0025,R011,East,Proposal,39464.62,2026-03-23,2026-05-07,Commit
OPP-01677,Acct-0101,R002,West,Closed Lost,10289.02,2025-12-27,2026-06-19,Omitted
OPP-01678,Acct-0010,R012,East,Closed Won,8841.55,2025-04-16,2025-09-29,Commit
OPP-01679,Acct-0146,R007,Central,Closed Won,65484.15,2025-11-16,2025-12-12,Commit
OPP-01680,Acct-0089,R003,West,Prospecting,281757.35,2024-09-16,2025-01-05,Commit
OPP-01681,Acct-0179,R006,Central,Closed Lost,13354.8,2024-02-18,2024-05-31,Omitted
OPP-01682,Acct-0083,R011,East,Qualification,47736.06,2026-02-28,2026-08-07,Commit
OPP-01683,Acct-0091,R012,East,Proposal,7575.85,2025-05-26,2025-07-07,Best Case
OPP-01684,Acct-0104,R010,East,Negotiation,17888.83,2026-01-09,2026-02-21,Commit
OPP-01685,Acct-0125,R006,Central,Closed Won,65160.7,2024-07-26,2024-10-21,Commit
OPP-01686,Acct-0005,R006,Central,Proposal,23144.82,2024-06-12,2024-08-14,Best Case
OPP-01687,Acct-0144,R002,West,Qualification,14878.45,2025-10-19,2026-03-31,Best Case
OPP-01688,Acct-0154,R009,East,Qualification,32792.25,2024-04-05,2024-05-18,Commit
OPP-01689,Acct-0035,R011,East,Proposal,7435.79,2025-06-29,2025-10-17,Best Case
OPP-01690,Acct-0058,R007,Central,Prospecting,62769.49,2025-08-06,2025-09-16,Best Case
OPP-01691,Acct-0058,R008,Central,Closed Won,16910.86,2024-10-07,2024-11-02,Commit
OPP-01692,Acct-0004,R012,East,Closed Lost,16189.81,2025-10-25,2026-01-08,Omitted
OPP-01693,Acct-0106,R005,Central,Qualification,65589.39,2025-07-18,2025-12-30,Pipeline
OPP-01694,Acct-0094,R003,West,Closed Lost,37612.21,2025-01-31,2025-04-27,Omitted
OPP-01695,Acct-0092,R005,Central,Proposal,1622.81,2024-08-28,2024-12-07,Commit
OPP-01696,Acct-0122,R002,West,Closed Lost,28791.36,2026-03-14,2026-08-10,Omitted
OPP-01697,Acct-0180,R009,East,Proposal,89164.32,2026-01-07,2026-04-26,Commit
OPP-01698,Acct-0118,R011,East,Closed Lost,50960.44,2024-10-02,2025-03-18,Omitted
OPP-01699,Acct-0115,R010,East,Proposal,31266.99,2024-06-24,2024-07-19,Commit
OPP-01700,Acct-0175,R009,East,Closed Won,86487.07,2025-12-24,2026-02-19,Commit
OPP-01701,Acct-0154,R006,Central,Prospecting,59008.04,2026-01-15,2026-02-11,Commit
OPP-01702,Acct-0116,R008,Central,Proposal,43087.23,2025-02-09,2025-04-25,Commit
OPP-01703,Acct-0037,R005,Central,Negotiation,40248.65,2025-08-06,2026-01-03,Best Case
OPP-01704,Acct-0092,R009,East,Closed Lost,71478.1,2025-09-16,2025-10-19,Omitted
OPP-01705,Acct-0154,R010,East,Prospecting,31904.07,2026-01-20,2026-03-30,Pipeline
OPP-01706,Acct-0180,R003,West,Closed Won,45631.86,2024-04-06,2024-08-07,Commit
OPP-01707,Acct-0025,R011,East,Proposal,16813.54,2024-05-21,2024-09-05,Pipeline
OPP-01708,Acct-0090,R005,Central,Proposal,26886.98,2025-02-15,2025-04-27,Pipeline
OPP-01709,Acct-0156,R011,East,Closed Won,9925.75,2025-06-20,2025-09-13,Commit
OPP-01710,Acct-0004,R001,West,Closed Lost,9082.93,2024-06-21,2024-07-11,Omitted
OPP-01711,Acct-0018,R001,West,Proposal,6027.55,2025-08-04,2026-01-15,Best Case
OPP-01712,Acct-0175,R003,West,Qualification,33795.64,2024-08-11,2024-11-27,Pipeline
OPP-01713,Acct-0039,R003,West,Negotiation,77049.79,2025-12-24,2026-02-27,Commit
OPP-01714,Acct-0075,R008,Central,Prospecting,5767.42,2026-03-23,2026-05-12,Best Case
OPP-01715,Acct-0155,R002,West,Proposal,9655.18,2024-04-12,2024-09-06,Pipeline
OPP-01716,Acct-0172,R003,West,Closed Lost,116308.6,2025-02-02,2025-06-16,Omitted
OPP-01717,Acct-0011,R009,East,Prospecting,17045.72,2025-05-17,2025-07-24,Best Case
OPP-01718,Acct-0134,R006,Central,Prospecting,112796.36,2025-11-06,2026-04-26,Pipeline
OPP-01719,Acct-0101,R002,West,Closed Won,14970.37,2025-08-11,2026-01-14,Commit
OPP-01720,Acct-0161,R009,East,Closed Won,18245.46,2026-02-20,2026-05-01,Commit
OPP-01721,Acct-0144,R007,Central,Proposal,18536.41,2025-05-18,2025-07-03,Best Case
OPP-01722,Acct-0011,R008,Central,Negotiation,166732.99,2025-12-16,2026-01-19,Commit
OPP-01723,Acct-0165,R004,West,Closed Lost,13070.44,2025-08-07,2026-01-12,Omitted
OPP-01724,Acct-0091,R006,Central,Closed Won,28440.5,2024-11-06,2025-03-04,Commit
OPP-01725,Acct-0175,R009,East,Prospecting,58320.8,2024-07-01,2024-11-28,Best Case
OPP-01726,Acct-0082,R012,East,Prospecting,11942.22,2024-07-09,2024-09-23,Commit
OPP-01727,Acct-0098,R002,West,Closed Won,26449.42,2025-09-19,2025-10-12,Commit
OPP-01728,Acct-0100,R004,West,Closed Lost,11674.35,2024-09-03,2024-12-16,Omitted
OPP-01729,Acct-0175,R004,West,Proposal,12914.08,2025-11-15,2026-02-09,Best Case
OPP-01730,Acct-0177,R010,East,Closed Won,66130.8,2025-10-31,2026-01-28,Commit
OPP-01731,Acct-0154,R001,West,Proposal,22366.05,2024-07-13,2024-12-04,Best Case
OPP-01732,Acct-0177,R001,West,Closed Won,15821.03,2025-04-04,2025-05-26,Commit
OPP-01733,Acct-0047,R004,West,Prospecting,13254.77,2026-03-21,2026-08-13,Pipeline
OPP-01734,Acct-0138,R009,East,Proposal,67574.85,2025-11-28,2026-03-29,Best Case
OPP-01735,Acct-0023,R005,Central,Qualification,30376.31,2024-05-02,2024-08-31,Pipeline
OPP-01736,Acct-0028,R009,East,Closed Lost,10312.33,2024-02-06,2024-06-25,Omitted
OPP-01737,Acct-0112,R002,West,Qualification,50545.39,2026-02-19,2026-03-28,Pipeline
OPP-01738,Acct-0129,R010,East,Proposal,52027.5,2026-02-26,2026-03-28,Commit
OPP-01739,Acct-0065,R004,West,Closed Won,38682.64,2024-01-15,2024-03-14,Commit
OPP-01740,Acct-0075,R003,West,Proposal,7340.93,2025-02-04,2025-06-01,Pipeline
OPP-01741,Acct-0113,R009,East,Prospecting,14681.51,2025-11-04,2026-03-16,Pipeline
OPP-01742,Acct-0082,R002,West,Closed Lost,33536.52,2024-06-13,2024-08-08,Omitted
OPP-01743,Acct-0044,R001,West,Prospecting,6679.93,2024-01-18,2024-07-14,Commit
OPP-01744,Acct-0098,R012,East,Closed Lost,21297.16,2024-04-16,2024-07-04,Omitted
OPP-01745,Acct-0010,R001,West,Negotiation,218384.17,2024-05-02,2024-07-18,Commit
OPP-01746,Acct-0158,R010,East,Negotiation,24712.58,2025-01-30,2025-05-02,Commit
OPP-01747,Acct-0163,R007,Central,Proposal,90020.26,2025-09-19,2025-12-12,Best Case
OPP-01748,Acct-0074,R008,Central,Proposal,83079.52,2025-01-03,2025-03-21,Pipeline
OPP-01749,Acct-0006,R011,East,Closed Won,86598.32,2024-09-20,2024-11-20,Commit
OPP-01750,Acct-0103,R007,Central,Closed Won,9722.54,2025-12-28,2026-06-04,Commit
OPP-01751,Acct-0100,R003,West,Closed Lost,21826.81,2026-01-21,2026-06-05,Omitted
OPP-01752,Acct-0063,R008,Central,Proposal,17207.62,2026-01-10,2026-06-14,Pipeline
OPP-01753,Acct-0119,R004,West,Closed Won,204990.38,2026-01-16,2026-07-13,Commit
OPP-01754,Acct-0037,R009,East,Closed Lost,55344.19,2024-11-10,2025-01-23,Omitted
OPP-01755,Acct-0014,R008,Central,Prospecting,37644.44,2026-03-04,2026-08-30,Best Case
OPP-01756,Acct-0047,R004,West,Qualification,29573.84,2025-01-28,2025-06-29,Best Case
OPP-01757,Acct-0175,R008,Central,Prospecting,9436.42,2024-06-25,2024-09-22,Commit
OPP-01758,Acct-0106,R010,East,Closed Won,44944.56,2026-03-31,2026-06-09,Commit
OPP-01759,Acct-0157,R006,Central,Proposal,51717.63,2025-05-13,2025-08-21,Commit
OPP-01760,Acct-0006,R009,East,Closed Won,161526.37,2026-03-16,2026-04-21,Commit
OPP-01761,Acct-0052,R001,West,Closed Lost,63153.82,2024-04-02,2024-07-11,Omitted
OPP-01762,Acct-0087,R012,East,Qualification,2612.97,2025-08-20,2026-01-01,Best Case
OPP-01763,Acct-0107,R012,East,Qualification,5785.39,2024-06-12,2024-08-09,Pipeline
OPP-01764,Acct-0180,R002,West,Negotiation,33422.3,2025-07-19,2026-01-15,Best Case
OPP-01765,Acct-0035,R005,Central,Closed Won,36188.21,2025-03-31,2025-05-14,Commit
OPP-01766,Acct-0150,R007,Central,Proposal,23079.61,2025-08-23,2025-12-13,Best Case
OPP-01767,Acct-0018,R010,East,Qualification,132149.12,2024-12-13,2025-01-23,Best Case
OPP-01768,Acct-0051,R003,West,Prospecting,16171.83,2024-06-02,2024-07-20,Commit
OPP-01769,Acct-0160,R011,East,Proposal,5320.33,2026-03-29,2026-08-22,Pipeline
OPP-01770,Acct-0082,R010,East,Proposal,13895.85,2025-06-16,2025-07-12,Best Case
OPP-01771,Acct-0011,R003,West,Prospecting,15038.54,2025-04-04,2025-08-12,Best Case
OPP-01772,Acct-0009,R005,Central,Closed Won,56393.12,2024-03-23,2024-07-06,Commit
OPP-01773,Acct-0100,R003,West,Closed Lost,31668.74,2024-07-23,2024-12-10,Omitted
OPP-01774,Acct-0105,R001,West,Closed Won,15250.83,2025-01-10,2025-06-10,Commit
OPP-01775,Acct-0172,R012,East,Proposal,31515.05,2024-09-30,2024-11-10,Best Case
OPP-01776,Acct-0061,R002,West,Closed Won,16609.39,2024-03-07,2024-05-05,Commit
OPP-01777,Acct-0085,R002,West,Closed Lost,33354.21,2025-10-03,2026-02-17,Omitted
OPP-01778,Acct-0024,R011,East,Prospecting,3741.36,2024-07-23,2024-09-01,Pipeline
OPP-01779,Acct-0051,R012,East,Closed Lost,10347.13,2025-06-26,2025-09-03,Omitted
OPP-01780,Acct-0114,R012,East,Closed Lost,32861.13,2024-10-21,2025-04-10,Omitted
OPP-01781,Acct-0048,R003,West,Negotiation,31059.87,2024-05-06,2024-06-14,Pipeline
OPP-01782,Acct-0106,R006,Central,Closed Won,13433.47,2025-08-29,2025-12-02,Commit
OPP-01783,Acct-0002,R009,East,Closed Won,15051.93,2024-12-19,2025-03-10,Commit
OPP-01784,Acct-0017,R011,East,Closed Lost,39909.09,2024-06-14,2024-07-20,Omitted
OPP-01785,Acct-0115,R008,Central,Proposal,69283.83,2025-03-16,2025-04-25,Commit
OPP-01786,Acct-0175,R001,West,Closed Lost,39945.95,2026-02-28,2026-06-20,Omitted
OPP-01787,Acct-0123,R010,East,Closed Won,10842.55,2024-11-22,2025-04-06,Commit
OPP-01788,Acct-0151,R006,Central,Negotiation,48649.99,2026-02-01,2026-04-10,Pipeline
OPP-01789,Acct-0119,R003,West,Prospecting,17597.43,2025-04-17,2025-07-29,Best Case
OPP-01790,Acct-0162,R008,Central,Proposal,23688.5,2024-05-22,2024-08-31,Best Case
OPP-01791,Acct-0025,R003,West,Proposal,36386.08,2025-08-30,2025-11-05,Pipeline
OPP-01792,Acct-0041,R001,West,Proposal,11900.18,2024-01-23,2024-06-18,Best Case
OPP-01793,Acct-0128,R005,Central,Closed Won,57312.6,2024-07-13,2024-12-04,Commit
OPP-01794,Acct-0028,R007,Central,Proposal,77567.77,2025-11-12,2025-12-17,Best Case
OPP-01795,Acct-0127,R002,West,Closed Lost,60541.98,2024-05-24,2024-08-12,Omitted
OPP-01796,Acct-0080,R004,West,Proposal,9075.48,2024-06-11,2024-09-25,Commit
OPP-01797,Acct-0096,R011,East,Negotiation,41353.9,2025-06-26,2025-09-26,Best Case
OPP-01798,Acct-0084,R012,East,Closed Lost,7943.21,2025-03-03,2025-05-25,Omitted
OPP-01799,Acct-0088,R012,East,Qualification,62018.77,2025-05-02,2025-08-01,Commit
OPP-01800,Acct-0061,R010,East,Closed Won,94770.84,2025-12-26,2026-06-15,Commit
OPP-01801,Acct-0038,R004,West,Negotiation,25651.95,2025-06-07,2025-07-21,Best Case
OPP-01802,Acct-0116,R010,East,Proposal,29260.95,2026-01-15,2026-04-13,Pipeline
OPP-01803,Acct-0122,R007,Central,Closed Won,50078.98,2024-05-26,2024-09-16,Commit
OPP-01804,Acct-0038,R004,West,Qualification,8170.37,2025-09-27,2026-02-17,Commit
OPP-01805,Acct-0049,R005,Central,Closed Lost,25992.18,2025-07-03,2025-09-12,Omitted
OPP-01806,Acct-0073,R010,East,Negotiation,19227.53,2024-07-18,2024-12-19,Commit
OPP-01807,Acct-0053,R004,West,Closed Won,13968.97,2024-01-12,2024-04-17,Commit
OPP-01808,Acct-0161,R003,West,Qualification,22199.94,2026-03-05,2026-05-01,Best Case
OPP-01809,Acct-0071,R007,Central,Negotiation,49014.99,2024-04-20,2024-07-19,Best Case
OPP-01810,Acct-0032,R004,West,Closed Won,24684.4,2024-05-11,2024-08-21,Commit
OPP-01811,Acct-0007,R001,West,Closed Lost,30595.5,2024-11-18,2025-03-14,Omitted
OPP-01812,Acct-0073,R011,East,Proposal,19325.87,2025-09-19,2025-10-17,Commit
OPP-01813,Acct-0017,R006,Central,Negotiation,66592.9,2024-02-27,2024-04-20,Best Case
OPP-01814,Acct-0093,R002,West,Prospecting,12912.62,2025-12-31,2026-03-21,Pipeline
OPP-01815,Acct-0016,R006,Central,Proposal,15656.51,2025-05-19,2025-09-18,Commit
